,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Unnamed: 0,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin
3379,False,True,False,False,False,True,3379,29.0,False,125.0,5151.0,9.0,1.0,1.0,True,5
3380,True,False,False,True,False,False,3380,38.0,False,0.0,695.0,0.0,49.0,876.0,False,4
3381,True,False,False,False,False,True,3381,41.0,False,0.0,0.0,0.0,0.0,0.0,False,5
3382,True,False,False,False,True,False,3382,23.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3385,True,False,False,False,False,True,3385,46.0,False,105.0,335.0,0.0,72.0,388.0,False,4
3386,False,False,True,False,False,True,3386,36.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3387,False,False,True,False,False,True,3387,42.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3388,False,False,True,False,False,True,3388,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True,5
3389,False,False,True,False,False,True,3389,16.0,False,0.0,0.0,0.0,0.0,0.0,True,1
3390,False,False,True,False,False,True,3390,43.0,False,0.0,0.0,0.0,0.0,0.0,True,1
3392,False,True,False,True,False,False,3392,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1
3393,True,False,False,False,True,False,3393,39.0,False,0.0,0.0,0.0,1144.0,0.0,False,5
3394,True,False,False,False,False,True,3394,37.0,False,0.0,0.0,0.0,0.0,0.0,True,2
3395,True,False,False,False,False,True,3395,28.0,False,0.0,0.0,0.0,0.0,0.0,False,5
3396,True,False,False,False,False,True,3396,29.0,False,97.0,0.0,444.0,366.0,0.0,False,3
3397,True,False,False,True,False,False,3397,14.0,False,1.0,0.0,827.0,0.0,3.0,False,5
3398,True,False,False,False,False,True,3398,15.0,False,0.0,398.0,0.0,467.0,0.0,False,6
3399,True,False,False,False,False,True,3399,17.0,False,0.0,432.0,0.0,3003.0,0.0,False,6
3400,True,False,False,False,False,True,3400,4.0,False,0.0,0.0,0.0,0.0,0.0,True,1
3401,True,False,False,False,False,True,3401,24.0,False,3.0,2053.0,335.0,0.0,4.0,True,1
3402,True,False,False,False,False,True,3402,28.82793046746535,False,42.0,0.0,671.0,71.0,0.0,False,1
3404,False,True,False,True,False,False,3404,38.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3407,False,True,False,True,False,False,3407,26.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3408,False,True,False,True,False,False,3408,41.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3409,True,False,False,False,False,True,3409,50.0,False,43.0,661.0,1.0,85.0,0.0,False,6
3410,True,False,False,True,False,False,3410,34.0,False,232.0,457.0,1.0,218.0,0.0,True,6
3411,True,False,False,False,True,False,3411,24.0,False,105.0,0.0,37.0,518.0,0.0,False,5
3412,True,False,False,False,False,True,3412,24.0,False,0.0,0.0,788.0,0.0,3.0,True,6
3413,False,True,False,False,False,True,3413,45.0,False,0.0,0.0,0.0,0.0,0.0,False,6
3414,False,True,False,True,False,False,3414,35.0,False,0.0,388.0,0.0,1792.0,2891.0,False,6
3415,False,True,False,True,False,False,3415,23.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3416,False,True,False,True,False,False,3416,23.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3418,False,False,True,False,False,True,3418,19.0,False,0.0,0.0,0.0,0.0,0.0,True,0
3419,True,False,False,False,False,True,3419,24.0,False,25.0,284.0,0.0,330.0,64.0,False,0
3420,False,False,True,True,False,False,3420,2.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3421,False,False,True,False,False,True,3421,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3422,False,False,True,False,False,True,3422,20.0,False,0.0,0.0,0.0,0.0,0.0,True,3
3423,True,False,False,False,False,True,3423,35.0,False,0.0,30.0,357.0,435.0,0.0,True,2
3424,False,False,True,False,False,True,3424,34.0,False,1404.0,0.0,4.0,359.0,0.0,False,2
3425,True,False,False,False,False,True,3425,26.0,False,808.0,60.0,0.0,16.0,3.0,False,5
3426,True,False,False,False,False,True,3426,26.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3427,False,True,False,True,False,False,3427,32.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3428,False,True,False,True,False,False,3428,25.0,True,0.0,17432.0,0.0,241.0,2102.0,True,0
3429,False,True,False,True,False,False,3429,30.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3430,False,True,False,False,False,True,3430,57.0,False,0.0,3859.0,13.0,195.0,3874.0,False,5
3432,False,False,True,False,False,True,3432,32.0,False,0.0,0.0,0.0,0.0,0.0,False,2
3434,False,False,True,False,False,True,3434,20.0,False,1377.0,267.0,36.0,0.0,0.0,False,5
3436,True,False,False,False,False,True,3436,19.0,False,238.0,1.0,28.0,207.0,119.0,False,0
3437,False,False,True,False,False,True,3437,16.0,False,424.0,0.0,246.0,370.0,0.0,False,5
3438,False,False,True,False,False,True,3438,18.0,False,131.0,0.0,980.0,1.0,0.0,True,6
3439,True,False,False,False,False,True,3439,18.0,False,622.0,53.0,8.0,47.0,39.0,False,3
3440,True,False,False,False,False,True,3440,22.0,False,0.0,0.0,889.0,0.0,0.0,True,6
3441,True,False,False,True,False,False,3441,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True,1
3442,True,False,False,True,False,False,3442,35.0,False,432.0,0.0,377.0,0.0,0.0,False,6
3443,True,False,False,False,False,True,3443,8.0,False,0.0,0.0,0.0,0.0,0.0,False,4
3444,True,False,False,True,False,False,3444,5.0,False,0.0,0.0,0.0,0.0,0.0,False,6
3445,False,False,True,False,False,True,3445,40.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3446,False,False,True,False,False,True,3446,31.0,False,3471.0,0.0,232.0,0.0,0.0,False,6
3447,False,False,True,False,False,True,3447,9.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3448,False,True,False,False,False,True,3448,56.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3449,False,True,False,True,False,False,3449,39.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3450,False,True,False,False,False,True,3450,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3451,False,False,True,False,False,True,3451,45.0,False,48.0,1652.0,761.0,138.0,0.0,False,4
3454,True,False,False,False,False,True,3454,1.0,False,0.0,0.0,0.0,0.0,0.0,False,1
3455,True,False,False,False,False,True,3455,2.0,False,0.0,0.0,0.0,0.0,0.0,True,4
3456,True,False,False,False,False,True,3456,16.0,False,0.0,0.0,0.0,0.0,0.0,False,6
3457,True,False,False,False,False,True,3457,18.0,False,18.0,2.0,1769.0,1.0,2.0,True,5
3459,False,False,True,False,False,True,3459,45.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3460,True,False,False,False,False,True,3460,24.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3462,True,False,False,False,True,False,3462,16.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3463,True,False,False,False,True,False,3463,40.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3465,False,True,False,False,False,True,3465,29.0,False,0.0,8444.0,0.0,2989.0,8735.0,False,5
3466,False,True,False,False,False,True,3466,31.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3468,False,True,False,False,False,True,3468,34.0,True,0.0,4.0,0.0,685.0,1779.0,False,3
3469,True,False,False,False,True,False,3469,15.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3470,False,True,False,False,False,True,3470,43.0,False,2.0,3846.0,0.0,3.0,346.0,True,1
3471,False,True,False,True,False,False,3471,30.0,False,0.0,787.0,116.0,1924.0,2.0,False,0
3472,False,True,False,False,False,True,3472,61.0,False,328.0,5193.0,0.0,20.0,533.0,True,4
3473,True,False,False,False,False,True,3473,48.0,False,0.0,0.0,632.0,250.0,0.0,False,2
3474,True,False,False,True,False,False,3474,17.0,False,0.0,0.0,0.0,0.0,0.0,True,2
3475,True,False,False,False,False,True,3475,19.0,False,0.0,312.0,2.0,76.0,418.0,False,2
3476,False,True,False,False,False,True,3476,29.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3478,True,False,False,False,False,True,3478,24.0,False,0.0,0.0,0.0,0.0,0.0,True,2
3479,True,False,False,False,False,True,3479,19.0,False,0.0,827.0,5.0,55.0,0.0,False,2
3480,False,False,True,False,True,False,3480,34.0,True,0.0,490.0,869.0,0.0,0.0,True,5
3482,False,True,False,False,False,True,3482,39.0,False,0.0,2576.0,0.0,234.0,237.0,False,6
3483,False,True,False,False,False,True,3483,26.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3484,False,True,False,False,False,True,3484,53.0,False,0.0,3377.0,0.0,193.0,5563.0,False,6
3485,False,True,False,True,False,False,3485,18.0,False,0.0,0.0,0.0,0.0,0.0,True,4
3486,False,False,True,False,False,True,3486,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True,6
3487,False,True,False,True,False,False,3487,45.0,False,0.0,0.0,0.0,0.0,0.0,True,1
3488,False,True,False,False,False,True,3488,32.0,False,0.0,0.0,0.0,0.0,0.0,True,4
3489,True,False,False,False,False,True,3489,18.0,False,64.0,0.0,3.0,3440.0,5.0,False,6
3492,False,True,False,False,False,True,3492,52.0,False,0.0,5.0,0.0,108.0,1788.0,False,2
3493,True,False,False,True,False,False,3493,55.0,False,0.0,519.0,131.0,63.0,3.0,False,2
3496,True,False,False,False,True,False,3496,8.0,False,0.0,0.0,0.0,0.0,0.0,False,2
3498,True,False,False,False,False,True,3498,38.0,False,0.0,0.0,0.0,0.0,0.0,True,2
3499,True,False,False,False,False,True,3499,18.0,False,381.0,4.0,0.0,0.0,368.0,False,5
3500,True,False,False,False,True,False,3500,23.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3501,True,False,False,False,False,True,3501,26.0,False,0.0,0.0,0.0,0.0,0.0,True,1
3502,True,False,False,False,True,False,3502,21.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3503,True,False,False,True,False,False,3503,45.0,False,824.0,2196.0,385.0,19.0,1113.0,True,5
3505,False,True,False,True,False,False,3505,44.0,False,0.0,280.0,112.0,0.0,9244.0,False,6
3506,True,False,False,False,False,True,3506,20.0,False,0.0,0.0,717.0,0.0,0.0,True,5
3507,False,False,True,False,False,True,3507,47.0,False,1037.0,0.0,258.0,4.0,0.0,False,5
3509,False,True,False,False,False,True,3509,28.0,False,80.0,828.0,0.0,4494.0,4269.0,False,2
3510,True,False,False,True,False,False,3510,8.0,False,0.0,0.0,0.0,0.0,0.0,True,2
3512,True,False,False,False,True,False,3512,22.0,False,2.0,257.0,348.0,2.0,0.0,True,4
3513,True,False,False,False,False,True,3513,42.0,False,55.0,0.0,1503.0,0.0,0.0,True,5
3514,True,False,False,False,True,False,3514,23.0,False,0.0,552.0,44.0,0.0,661.0,True,4
3515,True,False,False,False,False,True,3515,30.0,False,513.0,0.0,0.0,0.0,317.0,False,5
3516,True,False,False,False,False,True,3516,18.0,False,0.0,0.0,0.0,0.0,0.0,False,1
3517,True,False,False,False,False,True,3517,35.0,False,227.0,117.0,394.0,9.0,56.0,False,1
3518,False,False,True,False,False,True,3518,42.0,False,0.0,0.0,0.0,0.0,0.0,True,1
3520,False,True,False,False,False,True,3520,29.0,False,2.0,407.0,4509.0,1433.0,9.0,True,1
3521,False,True,False,True,False,False,3521,35.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3522,True,False,False,False,False,True,3522,48.0,False,0.0,21.0,0.0,0.0,786.0,True,5
3523,True,False,False,False,False,True,3523,24.0,False,1.0,677.0,13.0,10.0,0.0,True,5
3524,False,True,False,False,False,True,3524,38.0,False,821.0,960.0,0.0,27.0,321.0,False,5
3525,True,False,False,True,False,False,3525,51.0,False,183.0,0.0,1.0,0.0,1103.0,False,6
3527,True,False,False,False,False,True,3527,22.0,False,0.0,0.0,0.0,0.0,0.0,False,4
3529,False,False,True,False,False,True,3529,42.0,False,913.0,4.0,1.0,1465.0,0.0,False,6
3530,False,False,True,False,False,True,3530,55.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3531,False,False,True,False,False,True,3531,7.0,False,0.0,0.0,0.0,0.0,0.0,True,4
3532,False,False,True,False,False,True,3532,28.82793046746535,False,132.0,75.0,849.0,0.0,0.0,True,5
3533,False,False,True,False,False,True,3533,25.0,False,519.0,0.0,284.0,0.0,0.0,False,5
3534,True,False,False,False,False,True,3534,15.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3536,True,False,False,True,False,False,3536,23.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3537,False,True,False,True,False,False,3537,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True,5
3539,False,True,False,False,False,True,3539,26.0,False,0.0,0.0,0.0,0.0,0.0,False,2
3540,False,True,False,False,False,True,3540,67.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3541,True,False,False,True,False,False,3541,27.0,False,0.0,0.0,0.0,36.0,437.0,False,5
3542,False,False,True,False,False,True,3542,33.0,False,25.0,0.0,1376.0,604.0,0.0,False,2
3543,True,False,False,False,False,True,3543,18.0,False,0.0,17.0,0.0,0.0,784.0,False,6
3545,True,False,False,False,False,True,3545,18.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3546,True,False,False,False,False,True,3546,51.0,False,406.0,0.0,53.0,0.0,350.0,False,5
3547,False,False,True,False,False,True,3547,54.0,False,0.0,0.0,0.0,0.0,0.0,True,1
3548,False,False,True,False,False,True,3548,33.0,False,3361.0,0.0,13.0,15.0,0.0,False,1
3550,False,True,False,False,False,True,3550,57.0,False,0.0,0.0,0.0,0.0,0.0,True,4
3551,True,False,False,False,False,True,3551,23.0,False,0.0,0.0,0.0,724.0,80.0,False,5
3552,True,False,False,False,False,True,3552,24.0,False,58.0,0.0,4.0,789.0,54.0,False,3
3555,False,False,True,False,False,True,3555,21.0,False,0.0,0.0,0.0,0.0,0.0,True,4
3557,True,False,False,False,True,False,3557,41.0,False,0.0,122.0,0.0,104.0,486.0,False,6
3558,False,False,True,False,False,True,3558,27.0,False,1192.0,0.0,0.0,0.0,0.0,True,6
3560,True,False,False,False,False,True,3560,18.0,False,0.0,0.0,0.0,1565.0,224.0,False,6
3561,True,False,False,True,False,False,3561,34.0,False,71.0,0.0,242.0,393.0,0.0,False,6
3562,False,False,True,False,False,True,3562,73.0,False,799.0,0.0,190.0,68.0,0.0,False,5
3563,True,False,False,False,False,True,3563,40.0,False,1387.0,614.0,1564.0,5.0,0.0,False,1
3564,True,False,False,False,True,False,3564,63.0,False,1.0,897.0,0.0,0.0,8.0,False,1
3565,False,False,True,False,False,True,3565,21.0,False,1060.0,0.0,91.0,0.0,0.0,True,1
3566,True,False,False,False,False,True,3566,21.0,False,28.0,580.0,0.0,0.0,236.0,True,4
3567,False,False,True,False,False,True,3567,23.0,False,418.0,4.0,627.0,0.0,0.0,False,5
3568,False,False,True,False,False,True,3568,31.0,False,1049.0,31.0,227.0,2.0,0.0,False,1
3569,True,False,False,True,False,False,3569,41.0,False,312.0,89.0,44.0,0.0,252.0,False,1
3570,True,False,False,False,False,True,3570,15.0,False,0.0,0.0,0.0,0.0,0.0,True,1
3571,False,True,False,False,False,True,3571,36.0,False,90.0,2050.0,0.0,15.0,1244.0,False,1
3572,True,False,False,False,False,True,3572,24.0,False,4.0,314.0,0.0,0.0,428.0,False,5
3573,True,False,False,False,False,True,3573,27.0,False,0.0,253.0,0.0,79.0,421.0,False,3
3574,False,True,False,True,False,False,3574,24.0,False,38.0,257.0,0.0,54.0,4184.0,False,2
3575,False,True,False,True,False,False,3575,19.0,False,0.0,0.0,0.0,0.0,0.0,True,2
3576,False,True,False,False,False,True,3576,25.0,False,0.0,6130.0,0.0,36.0,1.0,True,2
3577,False,True,False,True,False,False,3577,39.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3578,False,True,False,False,False,True,3578,15.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3579,False,True,False,False,False,True,3579,31.0,False,0.0,1565.0,0.0,97.0,1678.0,True,3
3580,False,True,False,True,False,False,3580,25.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3581,False,True,False,False,False,True,3581,57.0,False,205.0,4415.0,0.0,1589.0,305.0,False,5
3582,False,False,True,False,False,True,3582,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True,5
3583,True,False,False,False,True,False,3583,18.0,False,16.0,6.0,735.0,0.0,0.0,True,1
3584,True,False,False,False,False,True,3584,33.0,False,0.0,0.0,0.0,0.0,0.0,True,1
3585,True,False,False,False,False,True,3585,23.0,False,339.0,754.0,7.0,0.0,0.0,True,6
3587,False,False,True,True,False,False,3587,38.0,False,0.0,0.0,0.0,0.0,0.0,True,0
3588,False,False,True,False,False,True,3588,21.0,False,2627.0,0.0,597.0,0.0,0.0,True,0
3589,False,False,True,False,False,True,3589,31.0,False,0.0,0.0,0.0,0.0,0.0,False,0
3590,False,False,True,False,False,True,3590,13.0,False,974.0,0.0,1883.0,0.0,505.0,False,5
3591,False,False,True,False,False,True,3591,54.0,False,149.0,981.0,215.0,0.0,0.0,True,1
3594,False,True,False,False,False,True,3594,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True,6
3595,True,False,False,False,False,True,3595,43.0,False,0.0,0.0,7.0,0.0,963.0,False,5
3598,True,False,False,False,False,True,3598,9.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3599,True,False,False,False,False,True,3599,9.0,False,0.0,0.0,0.0,0.0,0.0,False,0
3600,True,False,False,False,False,True,3600,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0
3601,True,False,False,True,False,False,3601,16.0,False,0.0,0.0,623.0,40.0,209.0,True,5
3602,True,False,False,False,False,True,3602,42.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3603,True,False,False,False,False,True,3603,9.0,False,0.0,0.0,0.0,0.0,0.0,False,6
3604,False,True,False,True,False,False,3604,22.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3605,False,True,False,True,False,False,3605,47.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3606,False,False,True,False,False,True,3606,30.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3607,True,False,False,False,False,True,3607,29.0,False,2478.0,0.0,31.0,4.0,11.0,False,3
3608,True,False,False,False,False,True,3608,28.82793046746535,False,86.0,218.0,0.0,0.0,479.0,False,3
3609,True,False,False,False,False,True,3609,22.0,False,158.0,1556.0,1189.0,845.0,96.0,True,5
3610,True,False,False,False,False,True,3610,19.0,False,0.0,0.0,3.0,785.0,0.0,False,5
3611,False,False,True,True,False,False,3611,31.0,False,796.0,0.0,70.0,595.0,0.0,False,6
3612,False,True,False,True,False,False,3612,17.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3613,False,True,False,False,False,True,3613,38.0,False,0.0,3060.0,0.0,4.0,2325.0,False,3
3615,True,False,False,False,True,False,3615,36.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3616,True,False,False,False,False,True,3616,0.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3617,True,False,False,False,False,True,3617,21.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3618,True,False,False,False,True,False,3618,18.0,False,0.0,525.0,0.0,0.0,84.0,True,5
3619,False,False,True,False,False,True,3619,36.0,False,0.0,0.0,0.0,0.0,0.0,False,6
3621,False,False,True,False,False,True,3621,5.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3622,True,False,False,True,False,False,3622,18.0,False,0.0,4387.0,0.0,2241.0,0.0,True,6
3623,True,False,False,False,False,True,3623,25.0,False,0.0,0.0,0.0,0.0,0.0,False,6
3624,True,False,False,False,False,True,3624,14.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3625,False,True,False,False,False,True,3625,23.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3626,True,False,False,True,False,False,3626,2.0,False,0.0,0.0,0.0,0.0,0.0,False,6
3627,True,False,False,False,False,True,3627,1.0,False,0.0,0.0,0.0,0.0,0.0,False,5
3629,True,False,False,False,True,False,3629,6.0,False,0.0,0.0,0.0,0.0,0.0,False,4
3630,True,False,False,False,False,True,3630,56.0,False,967.0,0.0,0.0,3.0,0.0,False,2
3631,True,False,False,True,False,False,3631,4.0,False,0.0,0.0,0.0,0.0,0.0,True,4
3632,True,False,False,False,False,True,3632,65.0,False,0.0,0.0,0.0,0.0,909.0,False,5
3633,True,False,False,False,False,True,3633,36.0,False,0.0,0.0,0.0,0.0,0.0,True,4
3634,False,True,False,False,False,True,3634,25.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3635,True,False,False,False,False,True,3635,41.0,False,6.0,1.0,11.0,1046.0,0.0,False,4
3636,True,False,False,False,False,True,3636,20.0,False,9.0,0.0,1462.0,94.0,54.0,True,3
3637,True,False,False,False,True,False,3637,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1
3638,True,False,False,False,False,True,3638,15.0,False,309.0,28.0,496.0,20.0,49.0,True,1
3639,True,False,False,False,False,True,3639,23.0,False,0.0,93.0,1.0,0.0,542.0,False,1
3640,True,False,False,False,True,False,3640,29.0,False,0.0,2.0,553.0,44.0,0.0,False,4
3641,True,False,False,False,False,True,3641,33.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3642,False,True,False,False,False,True,3642,14.0,False,2.0,881.0,0.0,578.0,214.0,False,6
3643,False,True,False,True,False,False,3643,55.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3644,False,True,False,False,False,True,3644,30.0,False,0.0,690.0,0.0,49.0,2264.0,False,5
3646,True,False,False,False,False,True,3646,26.0,False,35.0,42.0,711.0,0.0,0.0,True,6
3647,True,False,False,False,True,False,3647,33.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3648,True,False,False,False,False,True,3648,18.0,False,95.0,0.0,0.0,13.0,622.0,False,5
3649,True,False,False,False,False,True,3649,9.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3650,True,False,False,True,False,False,3650,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3651,True,False,False,True,False,False,3651,19.0,False,0.0,47.0,0.0,263.0,384.0,True,5
3653,False,True,False,True,False,False,3653,38.0,False,55.0,1258.0,0.0,650.0,10786.0,False,6
3654,False,True,False,True,False,False,3654,42.0,False,0.0,1249.0,0.0,1313.0,1148.0,True,1
3655,False,True,False,False,False,True,3655,28.0,False,3.0,1300.0,0.0,1250.0,1148.0,False,5
3656,False,True,False,True,False,False,3656,37.0,False,0.0,0.0,0.0,0.0,0.0,True,5
3657,True,False,False,True,False,False,3657,29.0,False,0.0,0.0,0.0,1819.0,1.0,False,6
3658,True,False,False,True,False,False,3658,42.0,False,0.0,218.0,0.0,481.0,2.0,False,5
3659,False,False,True,False,False,True,3659,18.0,False,659.0,0.0,2316.0,0.0,23.0,True,5
3660,False,False,True,True,False,False,3660,34.0,False,2.0,0.0,805.0,29.0,0.0,True,6
3661,True,False,False,True,False,False,3661,34.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3662,True,False,False,False,True,False,3662,18.0,False,0.0,0.0,0.0,0.0,0.0,False,1
3663,True,False,False,False,False,True,3663,24.0,False,3537.0,0.0,0.0,0.0,0.0,False,1
3664,True,False,False,False,False,True,3664,24.0,False,45.0,588.0,5.0,7.0,0.0,True,5
3665,False,False,True,False,False,True,3665,56.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3666,False,False,True,False,False,True,3666,2.0,False,0.0,0.0,0.0,0.0,0.0,True,6
3667,False,False,True,False,False,True,3667,12.0,False,0.0,0.0,0.0,0.0,0.0,True,4
